pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
1869907,tcp,192.168.100.150,50158,192.168.100.3,80,218666,0,81,0,3,0,100,0,0,0,1,DDoS,TCP
2298835,tcp,192.168.100.149,31909,192.168.100.3,80,123295,0.057241,98,3.512447,3,3.569688,100,0,0.28331,3.626929,1,DDoS,TCP
3522886,udp,192.168.100.150,12572,192.168.100.3,80,107805,0.873152,67,2.211702,4,3.446526,100,0,0.486372,4.064691,1,DDoS,UDP
2823364,udp,192.168.100.148,61954,192.168.100.3,80,194747,1.218954,100,1.370619,4,3.077584,100,0,0.666433,4.139573,1,DDoS,UDP
1920458,tcp,192.168.100.149,40253,192.168.100.3,80,7057,1.752794,50,0,1,3.032639,100,0.249628,0.376217,4.172964,1,DDoS,TCP
2689134,udp,192.168.100.148,24231,192.168.100.3,80,60517,0.299703,87,3.499242,4,3.922992,100,0,0.603701,4.142619,1,DDoS,UDP
2614401,tcp,192.168.100.148,39837,192.168.100.3,80,176714,0.151033,9,0,1,0.149633,100,0.042909,0.14585,0.328279,1,DDoS,TCP
2146851,tcp,192.168.100.147,6021,192.168.100.3,80,233458,1.654425,100,0,3,2.33968,100,0,0.2993,3.519963,1,DDoS,TCP
3244353,udp,192.168.100.150,52023,192.168.100.3,80,91425,0.971681,75,2.02558,4,3.399594,100,0,0.490737,4.104231,1,DDoS,UDP
3366501,udp,192.168.100.149,4931,192.168.100.3,80,213573,1.955726,100,0,4,2.765815,100,0,0.484504,4.150653,1,DDoS,UDP
2502564,tcp,192.168.100.147,941,192.168.100.3,80,64876,1.279364,66,0,3,1.279364,100,0,0.058047,2.558727,1,DDoS,TCP
1852132,tcp,192.168.100.149,49856,192.168.100.3,80,200891,0,32,0,3,0,100,0,0,0,1,DDoS,TCP
3224151,udp,192.168.100.150,49677,192.168.100.3,80,71223,0.969752,100,2.033573,4,3.404779,100,0,0.490691,4.112131,1,DDoS,UDP
2498135,tcp,192.168.100.148,60640,192.168.100.3,80,60447,1.190492,40,0.327437,1,1.517928,100,0.024922,0.098881,2.70842,1,DDoS,TCP
3210061,udp,192.168.100.148,49284,192.168.100.3,80,57133,0.646048,82,2.779289,4,3.69285,100,0,0.72398,4.160647,1,DDoS,UDP
2412050,tcp,192.168.100.147,39732,192.168.100.3,80,236510,0.157405,100,2.861557,1,3.047145,100,0.163864,0.500097,3.246396,1,DDoS,TCP
2557642,tcp,192.168.100.148,13207,192.168.100.3,80,119955,0,100,0,3,0,100,0,0.092765,0,1,DDoS,TCP
3025289,udp,192.168.100.147,19010,192.168.100.3,80,134511,1.36647,48,1.978078,4,3.910537,100,0,1.024828,4.884486,1,DDoS,UDP
2361532,tcp,192.168.100.148,30627,192.168.100.3,80,185992,1.530967,99,0,3,2.15974,100,0,0.313769,3.371653,1,DDoS,TCP
2882021,udp,192.168.100.150,64260,192.168.100.3,80,253404,0.09362,48,4.032997,4,4.126628,100,0,0.487024,4.220258,1,DDoS,UDP
2332882,tcp,192.168.100.149,39090,192.168.100.3,80,157342,0.050878,100,3.461679,3,3.512565,100,0,0.283418,3.563451,1,DDoS,TCP
3382071,udp,192.168.100.150,20340,192.168.100.3,80,229143,1.922465,68,0,4,2.718734,100,0,0.490797,4.091303,1,DDoS,UDP
1888587,tcp,192.168.100.148,63418,192.168.100.3,80,237346,0,61,0,3,0,100,0,0,0,1,DDoS,TCP
2647123,udp,192.168.100.148,3034,192.168.100.3,80,18506,0.317195,100,3.484473,4,3.932587,100,0,0.597935,4.174377,1,DDoS,UDP
3313335,udp,192.168.100.148,6493,192.168.100.3,80,160407,0.646062,100,2.769695,4,3.682472,100,0,0.724981,4.17386,1,DDoS,UDP
2110865,tcp,192.168.100.149,8197,192.168.100.3,80,197471,0.043061,100,3.925728,3,3.9688,100,0,0.248075,4.011872,1,DDoS,TCP
3054844,udp,192.168.100.148,22431,192.168.100.3,80,164066,0.639746,63,2.748617,4,3.653354,100,0,0.729613,4.107381,1,DDoS,UDP
2299123,tcp,192.168.100.150,38943,192.168.100.3,80,123583,0.08476,90,3.653307,3,3.738062,100,0,0.269456,3.822817,1,DDoS,TCP
1918724,tcp,192.168.100.147,28967,192.168.100.3,80,5323,1.439577,100,0.183489,1,2.673794,100,0.058292,0.408046,3.596345,1,DDoS,TCP
3071049,udp,192.168.100.149,43298,192.168.100.3,80,180271,1.912307,100,0,4,2.7044,100,0,0.493336,4.062753,1,DDoS,UDP
2194919,tcp,192.168.100.148,53042,192.168.100.3,80,19377,1.521514,73,0,3,2.137889,100,0,0.309916,3.417972,1,DDoS,TCP
2279902,tcp,192.168.100.149,27633,192.168.100.3,80,104362,0.103424,5,3.461149,3,3.564578,100,0,0.282787,3.668006,1,DDoS,TCP
2323562,tcp,192.168.100.147,2765,192.168.100.3,80,148022,1.416098,68,0,3,2.000174,100,0,0.323084,3.08675,1,DDoS,TCP
3129880,udp,192.168.100.150,64078,192.168.100.3,80,239102,1.900859,45,0,4,2.688218,100,0,0.494913,4.035309,1,DDoS,UDP
2732195,udp,192.168.100.147,53064,192.168.100.3,80,103578,0.035677,100,3.928273,4,3.978694,100,0,0.849353,4.005514,1,DDoS,UDP
2461634,tcp,192.168.100.148,49915,192.168.100.3,80,23946,1.17372,100,0,3,0.829945,100,0,0.078536,2.489836,1,DDoS,TCP
2033877,tcp,192.168.100.148,14217,192.168.100.3,80,120483,0.522167,68,3.324184,1,3.788212,100,0,0.33799,4.517716,1,DDoS,TCP
3187132,udp,192.168.100.148,42782,192.168.100.3,80,34204,0.648365,100,2.775255,4,3.692055,100,0,0.723876,4.163683,1,DDoS,UDP
3528421,udp,192.168.100.147,33140,192.168.100.3,80,113340,1.873706,100,0.985415,4,3.635126,100,0,1.005348,4.980843,1,DDoS,UDP
1738716,tcp,192.168.100.148,26845,192.168.100.3,80,87475,0.072661,24,0,1,0.072661,100,0,0.194664,0.145322,1,DDoS,TCP
1764999,tcp,192.168.100.148,32636,192.168.100.3,80,113758,0,42,0,3,0,100,0,0.09956,0,1,DDoS,TCP
2802128,udp,192.168.100.149,30989,192.168.100.3,80,173511,1.893714,100,0,4,2.677863,100,0,0.412242,4.048635,1,DDoS,UDP
2622049,tcp,192.168.100.149,53885,192.168.100.3,80,184362,0,87,0,3,0,100,0,0.069763,0,1,DDoS,TCP
2574921,tcp,192.168.100.148,21800,192.168.100.3,80,137234,0.092155,56,0,3,0.046077,100,0,0.114069,0.230387,1,DDoS,TCP
2000092,tcp,192.168.100.149,47835,192.168.100.3,80,86698,1.924508,54,0,3,2.720665,100,0,0.251429,4.144878,1,DDoS,TCP
2927293,udp,192.168.100.147,49812,192.168.100.3,80,36515,1.37066,67,1.966053,4,3.904415,100,0,1.024006,4.884708,1,DDoS,UDP
2511901,tcp,192.168.100.147,7888,192.168.100.3,80,74213,1.940507,100,0,3,1.372145,100,0,0.083413,4.116436,1,DDoS,TCP
3239089,udp,192.168.100.147,9495,192.168.100.3,80,86161,1.41421,100,1.981404,4,3.981303,100,0,1.003358,4.998215,1,DDoS,UDP
1785697,tcp,192.168.100.149,32382,192.168.100.3,80,134456,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
3490625,udp,192.168.100.147,13859,192.168.100.3,80,75544,1.113211,100,2.602905,4,4.176963,100,0,0.962543,4.988778,1,DDoS,UDP
2211218,tcp,192.168.100.149,6737,192.168.100.3,80,35676,0.127204,100,3.31532,1,3.492804,100,0,0.353552,3.606946,1,DDoS,TCP
1817642,tcp,192.168.100.150,37262,192.168.100.3,80,166401,0,73,0,3,0,100,0,0,0,1,DDoS,TCP
2983830,udp,192.168.100.147,64758,192.168.100.3,80,93052,1.369599,100,1.970465,4,3.907356,100,0,1.025375,4.882344,1,DDoS,UDP
1948074,tcp,192.168.100.150,22144,192.168.100.3,80,34677,2.225261,50,0,3,2.225261,100,0,0.13603,4.450523,1,DDoS,TCP
2508715,tcp,192.168.100.147,5566,192.168.100.3,80,71027,1.775144,100,0,1,1.428632,100,0.027929,0.139645,3.930674,1,DDoS,TCP
2069248,tcp,192.168.100.147,51352,192.168.100.3,80,155854,1.72389,100,0,3,2.436724,100,0,0.289893,3.722007,1,DDoS,TCP
2289433,tcp,192.168.100.148,10243,192.168.100.3,80,113893,1.558711,100,0,3,2.199357,100,0,0.306073,3.427459,1,DDoS,TCP
2614245,tcp,192.168.100.148,39722,192.168.100.3,80,176558,0.085663,83,0,7,0.049458,100,0,0.088391,0.197831,1,DDoS,TCP
2226052,tcp,192.168.100.149,11413,192.168.100.3,80,50511,1.696474,100,0,3,2.399155,100,0,0.281867,3.607488,1,DDoS,TCP
3191191,udp,192.168.100.148,43975,192.168.100.3,80,38263,0.649528,100,2.771827,4,3.69023,100,0,0.723827,4.164674,1,DDoS,UDP
2702157,udp,192.168.100.150,4470,192.168.100.3,80,73540,1.906037,100,0,4,2.695467,100,0,0.396595,4.060901,1,DDoS,UDP
1897312,tcp,192.168.100.150,57257,192.168.100.3,80,246071,0,79,0.315342,1,0.315342,100,0,3.17116,0.315342,1,DDoS,TCP
2663369,udp,192.168.100.148,10793,192.168.100.3,80,34752,0.310696,54,3.483259,4,3.922633,100,0,0.599813,4.145814,1,DDoS,UDP
2436660,tcp,192.168.100.149,65235,192.168.100.3,80,261120,0.117919,100,3.343324,3,3.46124,100,0,0.285277,3.579156,1,DDoS,TCP
3210759,udp,192.168.100.150,46580,192.168.100.3,80,57831,0.971219,100,2.031272,4,3.404572,100,0,0.490655,4.112124,1,DDoS,UDP
1726638,tcp,192.168.100.149,16067,192.168.100.3,80,75397,0,100,0,3,0,100,0,0.094458,0,1,DDoS,TCP
2178896,tcp,192.168.100.149,1170,192.168.100.3,80,3348,0.028432,43,3.536256,1,3.571115,100,0.092786,0.419179,3.605901,1,DDoS,TCP
3050479,udp,192.168.100.147,30141,192.168.100.3,80,159701,1.369682,53,1.970916,4,3.907932,100,0,1.025105,4.880805,1,DDoS,UDP
1860316,tcp,192.168.100.150,48108,192.168.100.3,80,209075,0,76,0,3,0,100,0,0,0,1,DDoS,TCP
1769485,tcp,192.168.100.148,33940,192.168.100.3,80,118244,0.013023,92,0.173598,1,0.186621,100,0.098392,0.295177,0.199644,1,DDoS,TCP
2586074,tcp,192.168.100.147,38163,192.168.100.3,80,148387,0,100,0,3,0,100,0,0.069168,0,1,DDoS,TCP
2338977,tcp,192.168.100.148,24341,192.168.100.3,80,163437,1.539672,63,0,3,2.171477,100,0,0.311318,3.39649,1,DDoS,TCP
3271819,udp,192.168.100.148,59876,192.168.100.3,80,118891,0.643788,100,2.780026,4,3.690105,100,0,0.724375,4.167727,1,DDoS,UDP
2707299,udp,192.168.100.147,46865,192.168.100.3,80,78682,0.014547,46,3.989952,4,4.004609,100,0,0.839612,4.024478,1,DDoS,UDP
2657654,udp,192.168.100.147,25209,192.168.100.3,80,29037,0.454137,100,3.987826,4,4.341486,100,0,0.839526,4.982595,1,DDoS,UDP
3575439,udp,192.168.100.148,62569,192.168.100.3,80,160358,0.74846,100,2.53065,4,3.588972,100,0,0.741529,4.134098,1,DDoS,UDP
3538423,udp,192.168.100.148,56757,192.168.100.3,80,123342,0.730844,100,2.572697,4,3.606008,100,0,0.739335,4.14267,1,DDoS,UDP
3084049,udp,192.168.100.148,34149,192.168.100.3,80,193271,1.287195,100,1.379878,4,3.200246,100,0,0.729297,4.110468,1,DDoS,UDP
3575199,udp,192.168.100.149,12721,192.168.100.3,80,160118,0.736485,66,2.533418,4,3.574245,100,0,0.472077,4.128171,1,DDoS,UDP
3462747,udp,192.168.100.150,64655,192.168.100.3,80,47666,0.976179,93,1.997005,4,3.37753,100,0,0.493759,4.068442,1,DDoS,UDP
2426349,tcp,192.168.100.149,62299,192.168.100.3,80,250809,0.125575,71,3.381662,3,3.507236,100,0,0.284035,3.632811,1,DDoS,TCP
2810604,udp,192.168.100.148,57711,192.168.100.3,80,181987,1.283105,100,1.36825,4,3.181789,100,0,0.649711,4.141933,1,DDoS,UDP
2227298,tcp,192.168.100.147,47553,192.168.100.3,80,51757,0.197302,16,2.687311,1,2.946632,100,0,0.405844,3.165493,1,DDoS,TCP
3460497,udp,192.168.100.147,63947,192.168.100.3,80,45416,0.878124,97,2.81827,4,3.934917,100,0,1.017138,4.963857,1,DDoS,UDP
1668483,tcp,192.168.100.147,11743,192.168.100.3,80,17242,0.008618,71,0,1,0.008618,100,0,0.212547,0.017236,1,DDoS,TCP
2937944,udp,192.168.100.148,55299,192.168.100.3,80,47166,0.63384,91,2.762292,4,3.658636,100,0,0.656306,4.114134,1,DDoS,UDP
2458650,tcp,192.168.100.150,13920,192.168.100.3,80,20962,0,100,0,3,0,100,0,0.109519,0,1,DDoS,TCP
1938858,tcp,192.168.100.150,19967,192.168.100.3,80,25461,2.319089,90,0,1,2.319089,100,0,0.203615,4.638178,1,DDoS,TCP
2422484,tcp,192.168.100.148,48470,192.168.100.3,80,246944,0.127619,100,3.165751,1,3.29337,100,0,0.422911,3.420988,1,DDoS,TCP
2078850,tcp,192.168.100.148,30315,192.168.100.3,80,165456,1.894145,100,0,3,2.62111,100,0,0.27237,4.410219,1,DDoS,TCP
2243071,tcp,192.168.100.149,18957,192.168.100.3,80,67530,1.699794,100,0,3,2.394574,100,0,0.281456,3.774777,1,DDoS,TCP
2963923,udp,192.168.100.148,60626,192.168.100.3,80,73145,0.629594,100,2.767783,4,3.658159,100,0,0.65606,4.104979,1,DDoS,UDP
2832924,udp,192.168.100.149,41241,192.168.100.3,80,204307,1.752599,61,0,4,2.433352,100,0,0.439734,4.058074,1,DDoS,UDP
3339581,udp,192.168.100.148,24448,192.168.100.3,80,186653,0.644114,58,2.770157,4,3.680254,100,0,0.725658,4.168723,1,DDoS,UDP
2988869,udp,192.168.100.148,513,192.168.100.3,80,98091,0.634844,100,2.762215,4,3.660007,100,0,0.729214,4.113085,1,DDoS,UDP
2647039,udp,192.168.100.148,2950,192.168.100.3,80,18422,0.317425,100,3.484442,4,3.932858,100,0,0.597878,4.175225,1,DDoS,UDP
3409484,udp,192.168.100.150,32992,192.168.100.3,80,256556,1.927238,99,0,4,2.725522,100,0,0.490706,4.091955,1,DDoS,UDP
3256881,udp,192.168.100.147,21735,192.168.100.3,80,103953,0.822399,61,2.979945,4,3.982532,100,0,1.003115,4.99434,1,DDoS,UDP
2884505,udp,192.168.100.149,65238,192.168.100.3,80,255888,0.0562,45,4.06928,4,4.125498,100,0,0.486501,4.181715,1,DDoS,UDP
2215805,tcp,192.168.100.148,56942,192.168.100.3,80,40264,1.521155,78,0,3,2.134053,100,0,0.308144,3.436093,1,DDoS,TCP
2552544,tcp,192.168.100.148,10685,192.168.100.3,80,114857,1.958914,64,0,1,0.979457,100,0,0.116379,4.897284,1,DDoS,TCP
2701670,udp,192.168.100.147,45605,192.168.100.3,80,73053,0.028476,100,3.992155,4,4.017851,100,0,0.766952,4.057553,1,DDoS,UDP
2196232,tcp,192.168.100.147,22842,192.168.100.3,80,20690,0.120391,100,3.053737,1,3.147832,100,0.327468,0.487432,3.317763,1,DDoS,TCP
2944563,udp,192.168.100.150,24928,192.168.100.3,80,53785,0.939621,80,2.042341,4,3.371154,100,0,0.494826,4.040252,1,DDoS,UDP
2395978,tcp,192.168.100.147,33367,192.168.100.3,80,220438,1.418904,96,0,3,2.006543,100,0,0.330256,3.026294,1,DDoS,TCP
2980587,udp,192.168.100.149,31675,192.168.100.3,80,89809,1.910674,21,0,4,2.702097,100,0,0.49344,4.057174,1,DDoS,UDP
2767116,udp,192.168.100.150,21190,192.168.100.3,80,138499,2.016515,100,0,4,2.841795,100,0,0.397947,4.469212,1,DDoS,UDP
2740812,udp,192.168.100.150,14444,192.168.100.3,80,112195,1.925475,100,0,4,2.244991,100,0,0.3126,4.7021,1,DDoS,UDP
3077511,udp,192.168.100.149,44455,192.168.100.3,80,186733,1.912584,87,0,4,2.704796,100,0,0.493325,4.062481,1,DDoS,UDP
2662533,udp,192.168.100.147,27767,192.168.100.3,80,33916,0.45343,78,3.984207,4,4.343507,100,0,0.839902,4.983127,1,DDoS,UDP
1862643,tcp,192.168.100.150,48645,192.168.100.3,80,211402,0,97,0.252733,1,0.252733,100,0,3.956745,0.252733,1,DDoS,TCP
2271033,tcp,192.168.100.150,32214,192.168.100.3,80,95492,0.055558,100,3.657449,3,3.713007,100,0,0.271427,3.768565,1,DDoS,TCP
2587522,tcp,192.168.100.148,28230,192.168.100.3,80,149835,0.143532,100,0,1,0.11475,100,0.050338,0.134505,0.332973,1,DDoS,TCP
2236721,tcp,192.168.100.149,16607,192.168.100.3,80,61180,1.693269,42,0,3,2.388525,100,0,0.280805,3.730944,1,DDoS,TCP
3287138,udp,192.168.100.147,38371,192.168.100.3,80,134210,0.817387,64,2.988718,4,3.990082,100,0,1.002181,4.990901,1,DDoS,UDP
3280931,udp,192.168.100.148,61632,192.168.100.3,80,128003,0.644998,100,2.772758,4,3.684261,100,0,0.724492,4.170085,1,DDoS,UDP
2248701,tcp,192.168.100.148,62418,192.168.100.3,80,73160,1.563991,100,0,3,2.201915,100,0,0.307271,3.483923,1,DDoS,TCP
3512214,udp,192.168.100.149,63542,192.168.100.3,80,97133,1.004137,73,1.970539,4,3.390083,100,0,0.490647,4.133103,1,DDoS,UDP
3392159,udp,192.168.100.149,19457,192.168.100.3,80,239231,1.935587,56,0,4,2.73681,100,0,0.484616,4.151587,1,DDoS,UDP
3496461,udp,192.168.100.147,17389,192.168.100.3,80,81380,1.017228,85,2.805802,4,4.244098,100,0,0.949155,4.988007,1,DDoS,UDP
2578892,tcp,192.168.100.147,35166,192.168.100.3,80,141205,0,91,0,3,0,100,0,0.070265,0,1,DDoS,TCP
3025005,udp,192.168.100.147,18918,192.168.100.3,80,134227,1.366238,60,1.979157,4,3.911291,100,0,1.024749,4.884623,1,DDoS,UDP
3400140,udp,192.168.100.149,23502,192.168.100.3,80,247212,1.936976,88,0,4,2.738713,100,0,0.484585,4.157095,1,DDoS,UDP
1921832,tcp,192.168.100.148,2261,192.168.100.3,80,8431,1.683104,72,0,1,2.844809,100,0.28451,0.407161,4.392981,1,DDoS,TCP
2235467,tcp,192.168.100.148,59980,192.168.100.3,80,59926,1.509182,97,0.173899,1,2.304257,100,0.161591,0.455665,3.481796,1,DDoS,TCP
1833509,tcp,192.168.100.149,45032,192.168.100.3,80,182268,0,100,0.271434,1,0.271434,100,0,3.684137,0.271434,1,DDoS,TCP
2778811,udp,192.168.100.148,48042,192.168.100.3,80,150194,1.410953,100,1.379566,4,3.360878,100,0,0.623057,4.556424,1,DDoS,UDP
3460432,udp,192.168.100.147,63882,192.168.100.3,80,45351,0.881744,97,2.815589,4,3.934445,100,0,1.017337,4.970664,1,DDoS,UDP
2893081,udp,192.168.100.150,11560,192.168.100.3,80,2301,0.939086,100,2.043503,4,3.371571,100,0,0.494427,4.035722,1,DDoS,UDP
2452213,tcp,192.168.100.148,47687,192.168.100.3,80,14524,1.054171,100,0.296266,1,1.350437,100,0,0.201622,2.404608,1,DDoS,TCP
2905910,udp,192.168.100.148,49296,192.168.100.3,80,15132,0.632236,100,2.760488,4,3.654596,100,0,0.729494,4.104603,1,DDoS,UDP
3546328,udp,192.168.100.149,2260,192.168.100.3,80,131247,1.004374,56,1.965437,4,3.385309,100,0,0.490832,4.128837,1,DDoS,UDP
2823125,udp,192.168.100.150,38048,192.168.100.3,80,194508,1.910471,100,0,4,1.350907,100,0,0.345417,4.052721,1,DDoS,UDP
3231918,udp,192.168.100.147,3860,192.168.100.3,80,78990,1.415135,100,1.981488,4,3.982709,100,0,1.003302,4.998891,1,DDoS,UDP
3178848,udp,192.168.100.147,53285,192.168.100.3,80,25920,1.415233,92,1.984147,4,3.985559,100,0,1.00271,4.995378,1,DDoS,UDP
3406549,udp,192.168.100.149,26958,192.168.100.3,80,253621,1.937274,79,0,4,2.739107,100,0,0.484567,4.158846,1,DDoS,UDP
2520055,tcp,192.168.100.149,42014,192.168.100.3,80,82367,0.081847,51,0,1,0.047254,100,0,0.090878,0.189018,1,DDoS,TCP
2597456,tcp,192.168.100.150,36496,192.168.100.3,80,159769,0.127093,67,0,1,0.077595,100,0.025346,0.152075,0.327415,1,DDoS,TCP
3122120,udp,192.168.100.149,58450,192.168.100.3,80,231342,1.913827,100,0,4,2.706559,100,0,0.493386,4.062275,1,DDoS,UDP
2037531,tcp,192.168.100.147,43385,192.168.100.3,80,124137,1.63787,39,0.174348,1,2.490042,100,0.145441,0.427827,3.693675,1,DDoS,TCP
1788767,tcp,192.168.100.150,30008,192.168.100.3,80,137526,0,25,0.185142,1,0.185142,100,0,5.40126,0.185142,1,DDoS,TCP
1853093,tcp,192.168.100.150,46306,192.168.100.3,80,201852,0,99,0,3,0,100,0,0,0,1,DDoS,TCP
2725523,udp,192.168.100.148,34918,192.168.100.3,80,96906,0.919522,67,2.757655,4,3.96371,100,0,0.546365,4.987873,1,DDoS,UDP
2985307,udp,192.168.100.147,65149,192.168.100.3,80,94529,1.370019,100,1.969814,4,3.9073,100,0,1.025431,4.882473,1,DDoS,UDP
2130114,tcp,192.168.100.147,63850,192.168.100.3,80,216721,1.474676,39,0,1,2.528698,100,0.281731,0.446447,3.549488,1,DDoS,TCP
3346043,udp,192.168.100.148,28414,192.168.100.3,80,193115,1.282234,70,1.415941,4,3.22892,100,0,0.724016,4.167208,1,DDoS,UDP
2301882,tcp,192.168.100.150,39436,192.168.100.3,80,126342,0.093688,93,3.635055,3,3.728744,100,0,0.269468,3.822432,1,DDoS,TCP
3464300,udp,192.168.100.148,44656,192.168.100.3,80,49219,0.669595,56,2.706011,4,3.652382,100,0,0.731754,4.154224,1,DDoS,UDP
2509774,tcp,192.168.100.147,6268,192.168.100.3,80,72086,1.905872,100,0,1,1.347655,100,0,0.112374,4.042966,1,DDoS,TCP
3006965,udp,192.168.100.148,5056,192.168.100.3,80,116187,0.633075,100,2.762201,4,3.657502,100,0,0.729348,4.105598,1,DDoS,UDP
2253632,tcp,192.168.100.147,52700,192.168.100.3,80,78091,1.318167,100,0.205896,1,2.070034,100,0,0.408243,3.011442,1,DDoS,TCP
3514313,udp,192.168.100.148,52522,192.168.100.3,80,99232,0.718037,100,2.599189,4,3.614253,100,0,0.664059,4.146288,1,DDoS,UDP
1972727,tcp,192.168.100.149,40481,192.168.100.3,80,59333,1.929097,99,0,3,2.726447,100,0,0.250793,4.173255,1,DDoS,TCP
2099941,tcp,192.168.100.148,37355,192.168.100.3,80,186547,1.95459,100,0,1,2.658194,100,0,0.342993,4.643898,1,DDoS,TCP
2596525,tcp,192.168.100.148,32728,192.168.100.3,80,158838,0.093895,68,0,3,0.05421,100,0,0.119685,0.216842,1,DDoS,TCP
2368088,tcp,192.168.100.149,46366,192.168.100.3,80,192548,0.013838,21,3.603652,1,3.617458,100,0,0.369926,3.631265,1,DDoS,TCP
2392066,tcp,192.168.100.150,56754,192.168.100.3,80,216526,0.006697,73,3.639688,3,3.646319,100,0,0.266213,3.652951,1,DDoS,TCP
1805166,tcp,192.168.100.147,47006,192.168.100.3,80,153925,2.15735,93,0.211103,1,2.368453,100,0,0.224107,4.525802,1,DDoS,TCP
2881314,udp,192.168.100.149,63643,192.168.100.3,80,252697,0.095405,100,4.07012,4,4.165525,100,0,0.482653,4.26093,1,DDoS,UDP
2494972,tcp,192.168.100.150,23536,192.168.100.3,80,57284,0.156971,55,0,1,0.126204,100,0.06062,0.153891,0.358775,1,DDoS,TCP
2522083,tcp,192.168.100.147,14504,192.168.100.3,80,84395,0.132827,74,0,1,0.132711,100,0.057986,0.131702,0.273271,1,DDoS,TCP
1982588,tcp,192.168.100.150,44102,192.168.100.3,80,69194,1.923703,75,0,1,2.718269,100,0,0.275716,4.173362,1,DDoS,TCP
1794272,tcp,192.168.100.148,40059,192.168.100.3,80,143031,0.090044,82,0,1,0.090044,100,0,0.205731,0.180089,1,DDoS,TCP
2794351,udp,192.168.100.149,28290,192.168.100.3,80,165734,1.936296,100,0,4,2.737559,100,0,0.406304,4.162834,1,DDoS,UDP
2673558,udp,192.168.100.147,33389,192.168.100.3,80,44941,0.455593,51,3.980068,4,4.348469,100,0,0.841252,4.990444,1,DDoS,UDP
2719108,udp,192.168.100.147,49890,192.168.100.3,80,90491,0.010277,10,3.978085,4,3.991596,100,0,0.844271,4.00278,1,DDoS,UDP
3432580,udp,192.168.100.147,56316,192.168.100.3,80,17499,0.826532,100,2.941151,4,3.977744,100,0,1.007264,4.963844,1,DDoS,UDP
2863884,udp,192.168.100.149,54925,192.168.100.3,80,235267,0.301353,31,4.047451,4,4.348804,100,0,0.465837,4.650158,1,DDoS,UDP
3229003,udp,192.168.100.147,1905,192.168.100.3,80,76075,0.822243,15,2.977007,4,3.98149,100,0,1.00336,4.991065,1,DDoS,UDP
2409444,tcp,192.168.100.147,38236,192.168.100.3,80,233904,1.442021,90,0,3,2.039183,100,0,0.333016,3.079688,1,DDoS,TCP
1659482,tcp,192.168.100.147,7176,192.168.100.3,80,8241,0.118732,94,0,1,0.118732,100,0,0.214927,0.237465,1,DDoS,TCP
1724581,tcp,192.168.100.149,15449,192.168.100.3,80,73340,0.124075,51,0,1,0.124075,100,0,0.185139,0.24815,1,DDoS,TCP
3225798,udp,192.168.100.150,49980,192.168.100.3,80,72870,0.973032,49,2.026533,4,3.402375,100,0,0.490938,4.112229,1,DDoS,UDP
3384799,udp,192.168.100.149,15489,192.168.100.3,80,231871,1.935693,80,0,4,2.736966,100,0,0.484655,4.151546,1,DDoS,UDP
3356774,udp,192.168.100.150,7579,192.168.100.3,80,203846,1.67027,100,0,4,2.038098,100,0,0.408877,4.091227,1,DDoS,UDP
2153639,tcp,192.168.100.149,22947,192.168.100.3,80,240246,0.017687,91,3.875407,3,3.893067,100,0,0.251606,3.910728,1,DDoS,TCP
3101751,udp,192.168.100.150,52722,192.168.100.3,80,210973,1.901579,54,0,4,2.689238,100,0,0.49454,4.035588,1,DDoS,UDP
3358979,udp,192.168.100.150,9208,192.168.100.3,80,206051,1.923908,64,0,4,2.720769,100,0,0.490679,4.095041,1,DDoS,UDP
2742294,udp,192.168.100.150,14774,192.168.100.3,80,113677,2.077438,29,0,4,2.915632,100,0,0.39123,4.6864,1,DDoS,UDP
2671344,udp,192.168.100.147,32325,192.168.100.3,80,42727,0.454568,100,3.983155,4,4.348087,100,0,0.84081,4.988879,1,DDoS,UDP
3209571,udp,192.168.100.147,62206,192.168.100.3,80,56643,0.824722,100,2.976554,4,3.983016,100,0,1.002994,4.996662,1,DDoS,UDP
3449997,udp,192.168.100.149,55691,192.168.100.3,80,34916,1.002795,100,1.978955,4,3.396584,100,0,0.490334,4.13923,1,DDoS,UDP
3482626,udp,192.168.100.147,8488,192.168.100.3,80,67545,1.345308,100,2.111977,4,4.014291,100,0,0.996066,4.991477,1,DDoS,UDP
3273058,udp,192.168.100.148,60157,192.168.100.3,80,120130,0.646879,86,2.773503,4,3.687667,100,0,0.7244,4.174862,1,DDoS,UDP
2506216,tcp,192.168.100.147,3447,192.168.100.3,80,68528,1.544328,100,0,3,1.544328,100,0,0.057143,3.088657,1,DDoS,TCP
2101288,tcp,192.168.100.149,2488,192.168.100.3,80,187894,0.081255,93,3.858242,3,3.939497,100,0,0.249091,4.020752,1,DDoS,TCP
3478608,udp,192.168.100.150,1708,192.168.100.3,80,63527,0.979223,67,1.991215,4,3.376019,100,0,0.493562,4.075809,1,DDoS,UDP
1787433,tcp,192.168.100.148,38098,192.168.100.3,80,136192,0,86,0,3,0,100,0,0.103703,0,1,DDoS,TCP
2907521,udp,192.168.100.149,10716,192.168.100.3,80,16743,0.950548,44,2.041839,4,3.386117,100,0,0.492926,4.059873,1,DDoS,UDP
